text,label
这家店是心里的草一直都想拔的，终于来这边办事看见这那家小馆去拔草，离798很近，这家店门面很大饭点停车有点费劲，门口有个鹦鹉很有趣时不时的就一句“你好”，哈！进店好嘛太大了，有二层有露台，装修的古香古色很有老北京的范，店里的卫生间很有意思进去可以上楼上也可以下一层上，而且是独立的洗手什么的都在一间屋，很干净装修也讲究，等位区很大还有服务员送柠檬水很贴心，再就这里的服务很好说话文明用语用的很好，菜品烤麸味微甜很上口，桂花山药吃到嘴里桂花香甜味很浓很好吃，炸脆肠外焦里嫩再沾着小料真是很美味，酸梅汤也很纯正，别的菜品味道也好，再就食材很新鲜，菜量也好，价位也行，就是饭点要等位，这里适合宴会，婚庆，家宴等，总之有一种还想去的冲动~(^_^),0
开学期【阅兵第一天】，赶着阅兵公司放假，粗来嗨皮嗨皮，抗战七十周年胜利～✌，带着姐姐去玩，逛到万达广场，某人想吃生煎，好吧，就这家吧，进门之后，服务员说小杨生煎欢迎您，感觉挺有意思，点了一份酸辣粉9米，还有三拼的生煎包，15米，本想团购来着，不过收银员告知微信支付可以减十元，个么就用了呀，(不过要提醒的是每天只能限用一次，)生煎自己取的，然后酸辣粉很快就好了，酸辣粉的味道还是很赞的，不过生煎那个觉得有点贵了，一般都生煎是六元四个，个么十五元的生煎六个，里面虾仁的煎包味道不是很好吃，个么觉得单买不划算，建议还是微信支付，或者团购，这样比较划算。本来还以为服务可以的，但是突然就甩脸色了，也不知道是咋回事，伤不起～最后走的时候，某姐打包了三份生煎带回家，生煎的味道还是很好的。,0
今天和闺密一起吃的，排了半小时的队。换来的是各种烦心！在新业广场吃的龙利鱼，感觉不错，就在这儿也点了，可是在结账的时候，账单上面写了巴沙鱼，并不是龙利鱼，就询问店员，告知店内并没有龙利鱼。点餐时店员也没有告知，商家擅自給换成其他鱼。朋友在吃肥牛时吃出两小块骨头，大堂经理又给重新上了一盘。餐具中有少了湿巾，我们也没用太在意。反正这次再去吃的不是很开心，虽然新业广场的店人不多，店员很少，但菜品质量要比大悦城好的多！,0
徐州狗肉馆：这家特色餐厅位于徐州，以独特的狗肉菜品闻名。他们的酱香狗肉和狗肉火锅备受食客赞赏，肉质鲜嫩，调味恰到好处。餐厅环境简洁大方，服务态度热情，如果你喜欢尝试特色菜肴，这是一个很好的选择。,1
荆家寿司开在百盛这里好多年了，第一次来吃是好多年前来百盛买东西，出门正好看见一家寿司店就买来尝尝，尝了一次就觉得好好吃，这次过来买的是鳗鱼寿司，现场制作，所有原材料都摆在桌子上，现点现做，感觉这样还是不错，寿司用的是紫米加白米很软糯，可以加辣酱和芥末酱两种选择，一般都选芥末，很好吃，寿司里面放着肉松，黄瓜，还有火腿肠和鳗鱼，种类很多。每次来栈桥附近都会买盒回家吃，已经是习惯了。现在虽然有很多不同的寿司店但是还是觉得这家寿司有家的味道，不错。,0
龙井楼：这家酒家坐落在无锡，专门提供知名的无锡菜。他们的油爆大虾和酱骨架是该酒家的代表菜品，香味扑鼻，令人胃口大开。酒家氛围温馨，服务员热情周到，物超所值。,1
他家位置还算好找吧。在7天酒店住。跟着导航走了20分钟左右就到啦。门店还算蛮大的。挺干净的。进去是一二两层的。二楼有包间的。但是总体来说感觉室内的空气不是特别好。\\n第一次吃铜锅没想到烧水的时候这么呛。一股电缆线烧焦的味道。正好坐在空调下面。呛的我直么咳嗽啊。上的鸳鸯锅也好辣。好呛人。一直咳嗽咳嗽打喷嚏。\\n话说上菜的速度真心好快呢。四个人吃了三百块的东西。肥牛眼肉不错啊。好大个。吃起来好爽呢。羊肉也挺好。肥而不腻的。还有一个猪五花。也挺香的。\\n叫了一份蔬菜拼盘跟菌类拼盘。基本没吃多少。都剩下了。感觉不太划算呢。不如自己喜欢哪种就单叫一盘就好。金针菇蛮好哒。\\n喜欢虾滑！超级喜欢。熟的特别快。真是吃火锅的必点呀。\\n冻豆腐也叫的相当对啦。好吃好吃。入味特别好。\\n鸭肠一般吧。剩的挺多的。\\n青虾不错。特别鲜特别鲜。\\n辣炒杂贝有点咸。有好多空壳呢。不过还是挺好吃的。\\n香芋地瓜丸这个好好吃。小甜点给个赞。\\n对。宽粉跟粉丝不好吃不好吃。不过服务小哥好热情哈哈哈。上菜时候掉了一个。结果又给我们上了一盘。好人哈哈哈。\\n他们家代金券不能跟套餐一起用的。最后买的三张代金券还是挺合适哒。现在有立减嘛。嘿嘿。,0
奔着全北京最好吃的手工pizza来的，环境非常有老北京胡同餐馆的风格，三层露台环境超级给力！很适合三五好友在这里聊天，也适合九十个好友来这里办个趴！当然前提得是天气好。其实很想吃店里的午餐活动，可惜时间没赶上。于是乎点了pizza，和一份调味饭。其中有个小插曲，当时点中号pizza的时候，服务员说可以拼，这很容易误解是一个pizza拼两种口味，但是实际上是点两个中号pizza。收的是两个中号的钱。调味饭特别赞，就是量太小了，60多一小份，胃口稍微大一点儿的女孩根本吃不饱，男生建议还是吃pizza吧。吃饭的话，适合闺蜜或过两人纪念日来。,0
这是我在曼谷尝试的第一个泰国餐厅，名为“热辣辣”。他们的服务非常出色，菜单上的菜式种类繁多。我尝试了他们的招牌绿咖喱，味道非常地道和香辣！整体来说，这是一家很棒的泰国餐厅。,1
这家餐厅的菜品制作精致，食材选取新鲜，味道正宗，价格实惠，绝对物超所值,1
这家餐馆的葱油拌面真是一绝！面条劲道有嚼劲，葱油香气扑鼻，非常开胃。他们的菜品口味独特，给人一种家常味道。环境整洁，服务周到。如果你喜欢面食，一定不能错过这里！,1
第一次来，但闻名已久，几年前是高端消费的典范，听说以前人均500大洋哦！门口很不起眼，完全看不见招牌，停车很方便！迎宾穿的绿色石榴裙非常显身材，销售穿的各式旗袍！进入大厅确实高大上，大厅非常漂亮，包间不大，装修也朴实，带了一个户外，每桌都摆放了一盘别致的植物，餐具杯具都是高端产品，过道墙壁的挂画也很有意思！现在这些中高档餐饮也实属不易啊，风声紧的时候他家属于严打对象，现在还能继续生存是因为做了很多修饰，如：改为游客接待中心，增添阅读室、吧台写有严禁腐败高消费的标语！包间没有包间费确实让我意外！服务非常棒，不过进门时让小弟给我打热一碗药，因为要赶在吃饭前半小时前喝，所以让他抓紧，但是等我在大厅和室外转了十五分钟后回来居然没动，顿时让我生气！重新拿到大厅让一个小妹帮我加热，还是等了十几分钟，我只想问我的药只需要加热一分钟啊！你们是有多忙啊，不到六点根本没客人啊！不过在用餐服务过程中服务还是很棒！,0
我非常喜欢这家餐厅的红咖喱虾，虾肉鲜美嫩滑，搭配浓郁的咖喱酱汁，口感一流。这道菜让我对泰国菜的魅力有了更深的体会。,1
这里的墨西哥玉米片非常香脆，是我的最爱。,1
第一次来桂林的时候我就在崇善米粉总店那里吃了大众网上的一个团购米粉。当时吃的感觉只是一般，不过，过后想想觉得味道还是不错的，这次再来桂林，住在桃源饭店里离崇善饭店很近，早餐就在这里吃了。也不知道崇善米粉和崇善饭店有什么关系，这次还是吃桂林米粉，但是，她煮出来的是切，说是桂林米粉没有了，只有这个，也就没办法了，可是味道真的是很差，因为切粉很烂、没有嚼头，不像桂林米粉有嚼头，所以，切粉泡在汤里一会变成短短的一段段的了。一边吃，我一边恨得牙痒痒的，既然没有桂林米粉。你为什么要给我切粉，让我等一下就行了。因为我看到啡在我后边第二个的竟然是有桂林米粉，太气人了。记住，在桂林一定要选吃桂林米粉，其他的粉千万别吃，因为味道都不好。,0
这里的法式鸡蛋酥皮挞非常好吃，酥皮的口感脆嫩，鸡蛋馅料香甜可口。,1
这次赶在国庆节期间去的，人也还可以，一直保持60%的上座率。感觉这次服务员没有上次热情周到，点菜的服务员有点楞，让他算一下价格好花一下团购券，结果直接就下单了，本来还想和服务员说少盐也没来得及。只能赶快和服务台说菜要少盐啊。\\n点了大家评价很好的石锅凤爪。个人感觉一般，主要是不香，也没吃出辣味，软烂程度也一般。倒是凤爪处理的还比较干净，骨头去的很彻底。\\n羊排可以按根点，13/根，要了4根。没有膻味，肉有点柴，也是不香，可能是肉没有提前腌过的原因。\\n红烧肉实在是太肥了，但是味道不错。白菜豆腐、空心菜尖中规中矩。\\n最搞笑的是鱼香茄子，上来时以为做错了，反复和服务员确认说他们这里就这样做。好吧，味道还可以，咸鲜回甜，但是叫鱼香就太不合适了，不如单起一个更好的名字。\\n老爸还点了肥肠粉，量不小，有点油腻。,0
中了大众点评霸王餐，那个激动啊，约了好朋友一起去。提前一天晚上10点半电话预约，竟然还有人接待，服务非常好。第二天去，很巧，竟然是他们家正式营业的日子，门口舞龙舞狮，热闹非凡。听说和顺风大酒店是同一个老板开的，环境赞，小小的豪华。最有意思的是蒸锅，每桌一个，啥新鲜食材放进去，调好蒸几分钟就熟，原汁原味。\\n推荐大头虾，感觉比基围虾好吃且便宜，很多膏和籽，肉质厚实。\\n蒜泥丝瓜，蒸煮后有扇贝的味道，哈哈，比起15元一个的扇贝，实惠多啦。\\n多宝鱼也不错，嫩嫩的，五谷杂粮是农家味。蒸煮出来的水滴落到锅底，最后是一大碗香喷喷的潮州海鲜粥，鲜到眉毛掉下来，实在吃不下了，只能打包带走。\\n店家提供的食材新鲜，活蹦乱跳，烹饪方法，纯粹天然，毫无添加。\\n如果有啥缺陷，每份菜式的量偏少，价格着实不便宜啦，价格再优惠些会更赞。服务员都是新手，每份蒸菜需要调时间，他们常常应接不暇。,0
这里的墨西哥炒蛋非常好吃，蛋煎得酥脆，味道浓香。,1
德化餐馆：这家餐馆的德化炒面让我每次都流连忘返。面条劲道有嚼劲，配料丰富，味道鲜美。而且他们的炖鸡煲也非常地道，鸡肉鲜嫩，汤汁浓郁。,1
上周约朋友吃饭，早早的定下在他家，是因为之前朋友请我和老婆吃过一次，首先感觉环境挺不错，闹中取静，且菜式也融合叻传统粤菜，比较适合我们的口味。\\n一般到这边来的都是回头客，所以并不像在各商圈用餐那样需要等位，基本上是随到随吃，只是引位的服务员不知是小觑了我们两个男人的吨位还是咋，居然安排在单人位的小桌，显得十分拥挤，当我提出可否换一四人位时甚至还以已经开席不便换桌为由拒绝。但随着上菜她也意识到摆盘都成问题，遂主动提醒我们可以换桌，但餐具等已上桌的菜都让我们自己动手搬，这点实在令人不快。\\n之余菜品基本上都挺满意，量也较足，尤其是甜点很好吃。,0
